id,mean_AU01_r,mean_AU02_r,mean_AU04_r,mean_AU05_r,mean_AU06_r,mean_AU07_r,mean_AU09_r,mean_AU10_r,mean_AU12_r,mean_AU14_r,mean_AU15_r,mean_AU17_r,mean_AU20_r,mean_AU23_r,mean_AU25_r,mean_AU26_r,mean_AU45_r,mean_AU01_c,mean_AU02_c,mean_AU04_c,mean_AU05_c,mean_AU06_c,mean_AU07_c,mean_AU09_c,mean_AU10_c,mean_AU12_c,mean_AU14_c,mean_AU15_c,mean_AU17_c,mean_AU20_c,mean_AU23_c,mean_AU25_c,mean_AU26_c,mean_AU45_c,mean_gaze_0_x,mean_gaze_0_y,mean_gaze_0_z,mean_gaze_1_x,mean_gaze_1_y,mean_gaze_1_z,mean_gaze_angle_x,mean_gaze_angle_y,std_AU01_r,std_AU02_r,std_AU04_r,std_AU05_r,std_AU06_r,std_AU07_r,std_AU09_r,std_AU10_r,std_AU12_r,std_AU14_r,std_AU15_r,std_AU17_r,std_AU20_r,std_AU23_r,std_AU25_r,std_AU26_r,std_AU45_r,std_AU01_c,std_AU02_c,std_AU04_c,std_AU05_c,std_AU06_c,std_AU07_c,std_AU09_c,std_AU10_c,std_AU12_c,std_AU14_c,std_AU15_c,std_AU17_c,std_AU20_c,std_AU23_c,std_AU25_c,std_AU26_c,std_AU45_c,std_gaze_0_x,std_gaze_0_y,std_gaze_0_z,std_gaze_1_x,std_gaze_1_y,std_gaze_1_z,std_gaze_angle_x,std_gaze_angle_y
h8s1_Counting1,0.127376,0.077653333,1.34196,0.082872,0.073568,0.446861333,0.03364,0.77196,0.540346667,0.640106667,0.094088,0.298784,0.045706667,0.118136,0.417592,0.198301333,0.448685333,0.08,0.093066667,0.741866667,0.088,0,0.796533333,0,0.111466667,0.048,0.421066667,0,0.129066667,0,0.0632,0.2832,0.071466667,0.233066667,0.169706291,0.452966661,-0.869736528,-0.090011797,0.438923624,-0.890697665,0.045316533,0.469158133,0.232036331,0.20923832,0.252838088,0.277551679,0.158398275,0.459428582,0.067668985,0.270986016,0.279068846,0.391413426,0.141329879,0.258641967,0.084381669,0.225586974,0.406363807,0.194048196,0.814820414,0.271329379,0.290564582,0.437666078,0.28333268,0,0.402630366,0,0.314751119,0.213794735,0.493796063,0,0.335318424,0,0.243354787,0.450612813,0.257637114,0.422840719,0.048010692,0.073494061,0.043306995,0.033791699,0.060667936,0.032874049,0.029878956,0.076127018
h8s1_Counting2,0.169336,0.088218667,1.253770667,0.138069333,0.108944,0.914392,0.029837333,0.721717333,0.570741333,0.746968,0.091517333,0.307365333,0.07216,0.110282667,0.316050667,0.224832,0.351816,0.118133333,0.1888,0.3736,0.128266667,0,0.946666667,0.0024,0.0408,0.08,0.757333333,0.006133333,0.213333333,0.042666667,0.430933333,0.249866667,0.088533333,0.3936,0.131455681,0.499349978,-0.845385173,-0.135250099,0.481408496,-0.859523155,-0.0010896,0.522204,0.292195562,0.215505572,0.404844129,0.381445924,0.138105941,0.613610796,0.063593805,0.320330143,0.234188063,0.441084779,0.140744379,0.274394393,0.144400882,0.229809494,0.326430786,0.216505778,0.59815809,0.322808979,0.391401855,0.483823793,0.33443109,0,0.224727293,0.048937497,0.197852973,0.271329379,0.428752349,0.078085476,0.409715739,0.202131436,0.495272862,0.432993431,0.284106858,0.488613042,0.071844769,0.098973517,0.061159389,0.044633092,0.08377442,0.046539629,0.05247509,0.106063509
h8s1_Counting3,0.200714667,0.087562667,0.436250667,0.053549333,0.015466667,0.255069333,0.026408,0.385389333,0.195370667,0.266464,0.074658667,0.352368,0.079189333,0.106112,0.288088,0.220536,0.672128,0.115466667,0.165066667,0.041066667,0.430666667,0,0.391733333,0.007733333,0.066666667,0.207466667,0.391733333,0,0.238933333,0.101333333,0.3912,0.273333333,0.196,0.256266667,0.051042679,0.413036028,-0.895017379,-0.12250881,0.405167928,-0.894128382,-0.037336533,0.429267467,0.347334431,0.235113363,0.242271572,0.145897813,0.077194978,0.394404627,0.053606441,0.307742441,0.331536283,0.339279874,0.112837636,0.332905832,0.155290052,0.246819574,0.326210731,0.251265998,1.210357764,0.319626905,0.371290215,0.198470904,0.495235592,0,0.488202711,0.087610363,0.249477092,0.405546677,0.488202711,0,0.426488804,0.30180984,0.488084098,0.445729966,0.397021452,0.43662902,0.107654239,0.10191025,0.061412753,0.086106881,0.106087481,0.051978164,0.097187026,0.118275367
h8s1_Math,0.099653333,0.049013333,0.813216,0.0398,0,0.145277333,0.024954667,0.012357333,0.002482667,0.020026667,0.107706667,0.375634667,0.077808,0.219008,0.299365333,0.182210667,0.403336,0.0384,0.076,0.122666667,0.0592,0,0.0248,0,0,0,0.057866667,0.107733333,0.229066667,0.1096,0.455733333,0.098933333,0.054666667,0.265066667,0.229581934,0.401593414,-0.880940142,-0.010468894,0.421427131,-0.903869498,0.1226616,0.432419467,0.189508039,0.112437706,0.305804526,0.110334913,0,0.19678888,0.050546605,0.038940904,0.026133347,0.083383692,0.196358199,0.458901712,0.202349748,0.446495948,0.26479386,0.216101503,0.750082767,0.19218556,0.265033453,0.328097945,0.236030117,0,0.155535883,0,0,0,0.233522285,0.310084671,0.420288274,0.312432185,0.498103025,0.298612303,0.227358762,0.44142756,0.050924554,0.072947841,0.045247031,0.029799782,0.058924074,0.03083574,0.036114646,0.074502531
h8s1_Reading,0.160274667,0.115834667,0.657973333,0.183309333,0,0.013629333,0.043421333,0.027226667,0.002090667,0.2652,0.083101333,0.29112,0.066418667,0.132146667,0.197877333,0.169304,0.264056,0.2368,0.223466667,0.567733333,0.224266667,0,0.0616,0.010133333,0,0,0.324266667,0.0816,0.157066667,0.0344,0.2856,0.1616,0.069866667,0.456533333,0.126098383,0.489922592,-0.847361889,-0.117554485,0.48871849,-0.848615398,0.0064664,0.523282133,0.252326923,0.270304422,0.318766627,0.473066147,0,0.066376925,0.087571187,0.076959695,0.015200353,0.267503998,0.163952767,0.307226077,0.140543664,0.253552313,0.187170893,0.178240926,0.416906135,0.425175218,0.416624054,0.495457018,0.417154089,0,0.240459682,0.100166484,0,0,0.468162624,0.27379085,0.363912138,0.182278633,0.451759962,0.368132556,0.254956172,0.498173493,0.118261388,0.093886843,0.057090609,0.10038493,0.115916912,0.060667086,0.109250207,0.119488132
h8s1_Relax,0.096448,0.043739733,0.857339733,0.0354304,0,0.390197333,0.0252928,0.0025216,0.000176,0.007655467,0.056197333,0.141009067,0.0553312,0.0441024,0.1300992,0.145821867,0.194837333,0.00992,0.052906667,0.145813333,0.107306667,0,0.23136,0,0,0,0.065066667,0.00608,0.017173333,0.00928,0.55808,0.015893333,0.0144,0.116373333,0.233072249,0.391721309,-0.888238346,-0.030588294,0.421050881,-0.905413821,0.112625173,0.425555093,0.158234647,0.100169413,0.344312355,0.096200065,0,0.366315088,0.050640417,0.022273178,0.003572075,0.032056442,0.090423543,0.123114174,0.10375721,0.100298691,0.168036518,0.156845994,0.482230249,0.099109239,0.2238591,0.352937802,0.309519248,0,0.421724461,0,0,0,0.246656614,0.077741098,0.129923864,0.095889845,0.496641745,0.125069596,0.119139221,0.32068918,0.037764927,0.036398477,0.022664715,0.025908894,0.032713864,0.016280953,0.030867766,0.037290914
h8s1_Speaking,0.146930667,0.065736,0.71596,0.08156,0.005768,0.308714667,0.03764,0.131370667,0.064530667,0.311613333,0.162509333,0.416474667,0.159082667,0.158962667,0.453682667,0.296837333,0.259304,0.239466667,0.315466667,0.309333333,0.0624,0,0.5656,0,0.0032,0.0232,0.457333333,0.034666667,0.209066667,0.173333333,0.595466667,0.309333333,0.149066667,0.296533333,0.197218735,0.527278066,-0.817297623,-0.085315276,0.526676253,-0.837450908,0.068055467,0.5672712,0.217738425,0.169899095,0.279817842,0.255695733,0.040151547,0.436789374,0.075445885,0.215363839,0.135173169,0.337718065,0.288821193,0.376534433,0.288338497,0.279059439,0.427321033,0.279984896,0.447033458,0.426814903,0.464763435,0.462280445,0.241912889,0,0.495744064,0,0.056485492,0.15055831,0.498242666,0.182958507,0.406696327,0.37858567,0.490866957,0.462280445,0.356201671,0.456789839,0.082448209,0.075293673,0.051423481,0.087289404,0.068738222,0.040850526,0.097119853,0.084466201
h8s1_Stroop,0.171746667,0.072290667,1.059082667,0.089586667,0.282069333,0.840890667,0.027821333,0.898501333,0.695594667,1.030984,0.128792,0.397722667,0.093848,0.109861333,0.443072,0.181786667,0.483546667,0.109866667,0.275733333,0.437066667,0.1768,0.095466667,0.897333333,0,0.371466667,0.362133333,0.875733333,0.041333333,0.3336,0.066133333,0.597866667,0.278933333,0.16,0.324533333,0.140272205,0.443189851,-0.877998552,-0.105529877,0.449487501,-0.880568167,0.019655733,0.469957333,0.260847695,0.172441572,0.28595161,0.263076399,0.372281877,0.674956234,0.05710566,0.465290009,0.541921988,0.565801991,0.229112561,0.406017274,0.175319678,0.223853189,0.462261195,0.201899244,0.771416448,0.312765196,0.446942648,0.496089733,0.381550235,0.293897628,0.303563495,0,0.483261275,0.48068118,0.329929523,0.19908656,0.471561596,0.248548163,0.490393969,0.448534478,0.366654946,0.468262662,0.068007089,0.079626181,0.045422203,0.0745755,0.067056514,0.037001458,0.066300448,0.083378899
h8s1_Video1,0.13995954,0.091624828,1.183474023,0.038887356,0.228521379,0.363097011,0.030496552,0.78754023,0.461138391,1.447510805,0.160753103,0.187017011,0.066815632,0.087122759,0.192522299,0.328889195,0.282257471,0.040275862,0.088275862,0.60845977,0.002022989,0.011770115,0.732321839,0.00891954,0.358896552,0.099402299,0.836873563,0.001195402,0.081287356,0.006804598,0.01462069,0.039632184,0.013701149,0.186666667,0.125912696,0.415905763,-0.897517537,-0.10498054,0.446308902,-0.886931414,0.012017747,0.450221425,0.225316727,0.198054541,0.246045672,0.099897564,0.34086125,0.531681036,0.067854017,0.551501012,0.461767492,0.654145699,0.234942797,0.170205069,0.125029195,0.164554082,0.211042699,0.287232228,0.605007253,0.196614526,0.283708716,0.488117186,0.044934193,0.107854759,0.442769229,0.094025502,0.479698839,0.299215164,0.369497979,0.034555508,0.273288474,0.082212631,0.12003437,0.195102471,0.116252616,0.389661628,0.054601665,0.043767439,0.027096929,0.039441856,0.03479947,0.019332529,0.040210909,0.041951094
h8s1_Video2,0.168968136,0.052661695,1.087290847,0.035482034,0,0.00899661,0.031122712,0.06603661,0.043825085,0.178261695,0.09931661,0.31976,0.100154576,0.110101695,0.201170169,0.170141017,0.318178983,0.078101695,0.074983051,0.350237288,0.021288136,0,0.162440678,0,0,0,0.160542373,0.011932203,0.197559322,0.093423729,0.134644068,0.069966102,0.057491525,0.176949153,0.138098124,0.40761466,-0.898126298,-0.082264774,0.41473977,-0.903258123,0.031600271,0.428495322,0.272114705,0.123603921,0.197077808,0.090609889,0,0.05602604,0.061081368,0.120275907,0.124721547,0.269401318,0.154778053,0.314459528,0.227433417,0.235092046,0.239767823,0.235374596,0.672946841,0.268349743,0.26338185,0.477076505,0.144352957,0,0.368879594,0,0,0,0.367133212,0.108588327,0.3981848,0.291045051,0.341366143,0.255107175,0.232795185,0.381651543,0.063984,0.05361077,0.03437127,0.045528654,0.050676979,0.026606388,0.052888984,0.059238674
i9t9_Breathing,0.144922222,0.095822222,1.662177778,0.028211111,0.747788889,0.584766667,0.028288889,1.2932,1.9008,3.263577778,0.060644444,0.1973,0.056244444,0.051233333,0.119988889,0.220522222,0.090744444,0.072222222,0.055555556,1,0.445555556,0,0.11,0,0.995555556,1,1,0,0,0,0.972222222,0,0,0.095555556,0.12275615,0.448790342,-0.884820446,-0.123148967,0.362078017,-0.92270744,-0.000155556,0.421665556,0.255345726,0.233674739,0.296453137,0.058128199,0.186287122,0.346145872,0.052543376,0.234255938,0.116649671,0.230693879,0.084826763,0.150343837,0.096040095,0.093440784,0.106959703,0.214307625,0.139857711,0.258999434,0.229188786,0,0.49730332,0,0.31306373,0,0.066555339,0,0,0,0,0,0.164426923,0,0,0.294144226,0.018381605,0.014539396,0.007896994,0.024992006,0.039257368,0.013479797,0.016555641,0.027259155
i9t9_Counting1,0.066966667,0.055166667,2.245233333,0.0303,0.4577,0.270633333,0.020966667,0.8798,0.979866667,2.004733333,0.0827,0.2624,0.056266667,0.0493,0.237333333,0.2604,0.121333333,0.013333333,0.02,1,0.996666667,0,0,0,0.99,0.013333333,1,0,0.023333333,0,1,0.036666667,0.04,0.03,0.094692173,0.429465407,-0.897713447,-0.110527337,0.370178523,-0.92185057,-0.008663333,0.414046667,0.114980581,0.158389593,0.128761578,0.058797112,0.126198774,0.219870589,0.032448553,0.127300083,0.12158918,0.317069982,0.100219041,0.171095936,0.072849748,0.094768738,0.183325529,0.241963484,0.220155514,0.114889312,0.140233918,0,0.057735027,0,0,0,0.099664991,0.114889312,0,0,0.151212122,0,0,0.188256094,0.196286597,0.170872246,0.018483795,0.016694087,0.009246447,0.021120128,0.021224563,0.007051757,0.013879437,0.015784433
i9t9_Counting2,0.115266667,0.100866667,1.845333333,0.0331,0.913166667,0.6993,0.027166667,1.266733333,1.936966667,2.836366667,0.074133333,0.2583,0.073766667,0.101066667,0.2629,0.264366667,0.1889,0.056666667,0.093333333,1,0,0.053333333,0.026666667,0,1,0.936666667,1,0.013333333,0.04,0,0.173333333,0.063333333,0,0.113333333,0.098751003,0.456650813,-0.883902303,-0.135030057,0.41600486,-0.898725693,-0.020376667,0.45529,0.190504336,0.285102661,0.451344579,0.061421756,0.460691975,0.323180024,0.039431227,0.230568576,0.61561384,0.396962293,0.108530388,0.203972529,0.104341279,0.178607197,0.224444144,0.213475615,0.37001011,0.231590882,0.291385037,0,0,0.225072762,0.161376465,0,0,0.24396849,0,0.114889312,0.196286597,0,0.379167662,0.24396849,0,0.317529482,0.014242969,0.013429128,0.007300378,0.022299206,0.01950678,0.011159827,0.011924292,0.01753885
i9t9_Counting3,0.062433333,0.036433333,0.6631,0.028933333,0.304266667,1.7203,0.037233333,0.587233333,0.774666667,0.342,0.097033333,0.2797,0.0773,0.0747,0.290633333,0.3825,0.161966667,0,0.063333333,0.713333333,0.046666667,0.093333333,0,0,0.9,0.75,0.83,0.033333333,0.023333333,0.063333333,1,0.12,0.106666667,0.096666667,0.067737133,0.41970222,-0.90478987,-0.141857263,0.396103507,-0.9068232,-0.04087,0.423133333,0.076063775,0.067869727,0.151238112,0.0554959,0.210771307,0.255493967,0.059310522,0.142791141,0.18035701,0.34426112,0.175305368,0.188643042,0.134769877,0.126028518,0.218074422,0.300065907,0.247684526,0,0.24396849,0.45296004,0.211276315,0.291385037,0,0,0.300501253,0.433736199,0.376260424,0.179805419,0.151212122,0.24396849,0,0.325504497,0.309204756,0.295997077,0.017787951,0.015517895,0.007865493,0.017871307,0.016229985,0.008341493,0.015524275,0.015885109
i9t9_Math,0.0473,0.039366667,1.6226,0.031333333,0.460033333,1.2344,0.024266667,0.725766667,0.927433333,0.799666667,0.092366667,0.2517,0.063566667,0.053866667,0.347766667,0.3259,0.1051,0,0,1,0,0,0,0,0.95,0.863333333,1,0.02,0.04,0,0.983333333,0.04,0.04,0.013333333,0.12419229,0.419893537,-0.89833944,-0.08980861,0.368404167,-0.925040123,0.018913333,0.408083333,0.058421631,0.070884985,0.183452326,0.05800665,0.133525638,0.209973657,0.04258922,0.240204231,0.136863133,0.326079205,0.115060253,0.17133582,0.084526691,0.078878312,0.249128271,0.263307093,0.147934463,0,0,0,0,0,0,0,0.218309099,0.344069035,0,0.140233918,0.196286597,0,0.128232996,0.196286597,0.196286597,0.114889312,0.025932435,0.020876624,0.012157808,0.01770591,0.01289099,0.005964928,0.01869521,0.01763196
i9t9_Reading,0.076733333,0.110166667,1.3891,0.110066667,0.123833333,0.8945,0.027,1.008433333,0.682533333,0.892,0.124233333,0.348033333,0.098,0.07,0.322866667,0.2969,0.1585,0.01,0.05,1,0.146666667,0,0,0,0.996666667,0.056666667,0.89,0.036666667,0.2,0,0.563333333,0.086666667,0.093333333,0.156666667,0.120643473,0.43653812,-0.890809947,-0.095569853,0.425513883,-0.898942087,0.013966667,0.44884,0.168638049,0.23110243,0.213797149,0.255664906,0.139993928,0.299606347,0.038548063,0.217424601,0.22625255,0.426015215,0.191520266,0.241203363,0.130942046,0.135080801,0.251612423,0.254377179,0.287369717,0.099664991,0.218309099,0,0.354364411,0,0,0,0.057735027,0.231590882,0.313412547,0.188256094,0.400668338,0,0.496801363,0.281816057,0.291385037,0.364093535,0.02216118,0.026236464,0.012737905,0.024377285,0.03002649,0.014742726,0.022746948,0.030030994
i9t9_Relax,0.064093333,0.032413333,0.560573333,0.027333333,0.135986667,1.41856,0.020826667,0.474906667,0.853666667,0.856586667,0.057426667,0.173106667,0.049173333,0.026213333,0.118093333,0.192666667,0.12288,0,0.006666667,0.684,0,0,0,0,0.982666667,0.989333333,1,0.008,0.013333333,0.004,0.997333333,0,0,0.070666667,0.115820367,0.447230793,-0.886483733,-0.120533875,0.421293776,-0.898573055,-0.002613333,0.452852,0.086548824,0.066468538,0.121744405,0.059013549,0.098372741,0.272286576,0.035977434,0.107637226,0.136025093,0.146202768,0.083683023,0.140628294,0.088902877,0.042562228,0.112752748,0.165244758,0.173501516,0,0.081431343,0.465223147,0,0,0,0,0.130597204,0.102795808,0,0.089143679,0.114774212,0.063161057,0.051605294,0,0,0.256438237,0.019207383,0.016103283,0.009465735,0.01731024,0.014126159,0.007153809,0.018243197,0.015828291
i9t9_Speaking,0.061066667,0.0416,1.525633333,0.032766667,0.492233333,1.025433333,0.027333333,0.6919,1.182,1.1874,0.1042,0.315333333,0.093933333,0.0728,0.295266667,0.340566667,0.113466667,0.003333333,0.026666667,1,0,0.036666667,0,0,0.98,0.94,1,0,0.083333333,0.04,0.733333333,0.05,0.026666667,0.05,0.116708873,0.43863493,-0.890718157,-0.11891524,0.390730323,-0.91225614,-0.00125,0.431163333,0.070413463,0.083322158,0.268148487,0.062789228,0.281992455,0.263742322,0.045443436,0.224783932,0.338203991,0.46317348,0.143068475,0.239259355,0.166857224,0.131724451,0.213841115,0.273907704,0.167355935,0.057735027,0.161376465,0,0,0.188256094,0,0,0.140233918,0.237883645,0,0,0.276847196,0.196286597,0.442955514,0.218309099,0.161376465,0.218309099,0.018159754,0.014376798,0.008066398,0.01970514,0.02191139,0.010609269,0.018335251,0.018667572
i9t9_Stroop,0.0874,0.0441,2.076166667,0.031333333,0.751133333,0.9245,0.0331,0.884933333,1.4598,1.955466667,0.125133333,0.366,0.064633333,0.058533333,0.3577,0.3498,0.1277,0.003333333,0.033333333,0.986666667,0.016666667,0.046666667,0,0,0.996666667,0.48,1,0.05,0.136666667,0.003333333,0.826666667,0.076666667,0,0.126666667,0.102028083,0.424119317,-0.89946887,-0.1214313,0.398076857,-0.908444377,-0.01085,0.426813333,0.122074762,0.089413866,0.562922652,0.0642806,0.413671119,0.303481609,0.049051778,0.22379143,0.596739155,0.520748223,0.15867232,0.2518852,0.093118755,0.094602755,0.337059451,0.283134557,0.2044465,0.057735027,0.179805419,0.114889312,0.128232996,0.211276315,0,0,0.057735027,0.500434594,0,0.218309099,0.344069035,0.057735027,0.379167662,0.266506362,0,0.333154913,0.013659811,0.020076125,0.009025276,0.02735439,0.024703017,0.012829007,0.018509534,0.023217853
i9t9_Video1,0.068252874,0.037724138,1.747931034,0.03445977,0.78862069,0.616045977,0.028448276,1.373505747,1.823126437,3.47545977,0.073850575,0.174264368,0.043586207,0.028643678,0.112816092,0.219735632,0.158022989,0,0.010344828,1,0.687356322,0,0.05862069,0,1,0.995402299,1,0.005747126,0.012643678,0,0.913793103,0.002298851,0,0.036781609,0.115314469,0.413852123,-0.902615884,-0.1304227,0.359186333,-0.922632254,-0.008257471,0.400566667,0.09546895,0.072777336,0.189099604,0.072585778,0.124291061,0.230632288,0.05046396,0.179972532,0.184311914,0.251575396,0.11633154,0.136615675,0.07118115,0.046938487,0.101239729,0.204785215,0.27802774,0,0.101240275,0,0.46383715,0,0.235048522,0,0,0.067689207,0,0.075635127,0.111795265,0,0.280830764,0.047918735,0,0.188333459,0.018367018,0.017426071,0.008565924,0.029698282,0.040732822,0.013667981,0.017142882,0.026706857
i9t9_Video2,0.074542373,0.048576271,2.041220339,0.041881356,0.388813559,0.217661017,0.044152542,1.046254237,1.295694915,2.563644068,0.059186441,0.362542373,0.05120339,0.023644068,0.167847458,0.235423729,0.189169492,0.010169492,0.001694915,1,0.911864407,0,0,0,0.586440678,0.011864407,1,0,0.123728814,0,0.528813559,0,0,0.083050847,0.099259059,0.425555236,-0.898753259,-0.148808334,0.367953642,-0.916911183,-0.027232203,0.411994915,0.09921959,0.097486267,0.139520896,0.089550961,0.104030568,0.217596737,0.079498922,0.198104009,0.134859954,0.206984433,0.081165214,0.310071974,0.08231421,0.03892148,0.156038426,0.218638495,0.30212966,0.100414954,0.041169348,0,0.283732547,0,0,0,0.492889208,0.108367647,0,0,0.329551315,0,0.499592652,0,0,0.276193224,0.029365541,0.017881487,0.010633038,0.027521624,0.029265115,0.011363697,0.019771753,0.018762341
iqyg_Breathing,0.062811111,0.039044444,0.272111111,0.026222222,0.155955556,0,0.020488889,2.685566667,1.413166667,3.894711111,0.073455556,0.1975,0.058944444,0.028833333,0.1369,0.162,0.1168,0,0,0,0.521111111,0,0,0,1,1,1,0,0,0,0,0,0,0.096666667,-0.062593508,0.232247543,-0.969104861,-0.171934286,0.245307051,-0.952225676,-0.121452222,0.24363,0.092636502,0.081322346,0.09234908,0.060219801,0.118384933,0,0.038931572,0.114011742,0.143579982,0.224460854,0.104288218,0.146711354,0.090281338,0.048892916,0.130118672,0.136617326,0.199238774,0,0,0,0.499831884,0,0,0,0,0,0,0,0,0,0,0,0,0.295667643,0.028789042,0.045368314,0.009752099,0.027654596,0.050430381,0.015006161,0.024308019,0.048822643
iqyg_Counting1,0.1285,0.061666667,0.493166667,0.0867,0.0964,0,0.030366667,2.158666667,0.7969,2.293066667,0.129366667,0.4634,0.112166667,0.1287,0.644966667,0.290033333,0.188433333,0,0,0,0.73,0.01,0,0,1,0.383333333,1,0,0.126666667,0.04,0,0.253333333,0.04,0.026666667,-0.077852697,0.23729643,-0.964605807,-0.16546898,0.258045713,-0.948479113,-0.126403333,0.253316667,0.147317429,0.137037049,0.139426581,0.185064691,0.249751127,0,0.045110777,0.348909753,0.581255178,0.457536586,0.162190066,0.315145727,0.189661657,0.221851384,0.527733526,0.220723193,0.237955082,0,0,0,0.444701245,0.099664991,0,0,0,0.487010767,0,0,0.333154913,0.196286597,0,0.435646856,0.196286597,0.161376465,0.047232912,0.068742393,0.015246816,0.038944269,0.066919053,0.021129274,0.033415105,0.069749502
iqyg_Counting2,0.1954,0.1051,0.510366667,0.130233333,0.1272,0.005666667,0.030333333,2.1379,0.867,2.132733333,0.116566667,0.4647,0.1191,0.118533333,0.552633333,0.2894,0.268166667,0.043333333,0.176666667,0,0.883333333,0.05,0,0,1,0.496666667,1,0.013333333,0.06,0,0,0.213333333,0.013333333,0.106666667,-0.075953903,0.226660637,-0.966055943,-0.166798293,0.25003727,-0.94938341,-0.125853333,0.243793333,0.290142694,0.246235177,0.178756946,0.280650723,0.420986451,0.033068626,0.051355104,0.249588136,0.682411865,0.353030637,0.147307651,0.347536351,0.19391631,0.245262501,0.535261071,0.232558059,0.382297629,0.203946569,0.382023597,0,0.321559051,0.218309099,0,0,0,0.500824293,0,0.114889312,0.237883645,0,0,0.410345587,0.114889312,0.309204756,0.061076284,0.075292459,0.014990556,0.055926782,0.068773406,0.022385756,0.043619346,0.073967298
iqyg_Counting3,0.297366667,0.215066667,0.650466667,0.137866667,0.155666667,0,0.046766667,2.1254,0.9246,2.3928,0.123533333,0.606933333,0.129,0.133333333,0.796033333,0.356433333,0.241133333,0.14,0.176666667,0,0.593333333,0.036666667,0.033333333,0,0.956666667,0.486666667,1,0.003333333,0.11,0.026666667,0,0.356666667,0.046666667,0.053333333,-0.110147657,0.271695367,-0.952754823,-0.19628545,0.28662323,-0.93454768,-0.16107,0.287723333,0.601039288,0.524886669,0.199059113,0.342418287,0.399601669,0,0.06771383,0.315228069,0.677415045,0.496426184,0.150391403,0.39343262,0.225001672,0.235588402,0.643176637,0.268398469,0.395573394,0.347566793,0.382023597,0,0.492032392,0.188256094,0.179805419,0,0.203946569,0.500657316,0,0.057735027,0.313412547,0.161376465,0,0.479815554,0.211276315,0.225072762,0.048759624,0.060741815,0.016166272,0.048444573,0.054245766,0.025888053,0.032951445,0.060170439
iqyg_Math,0.134466667,0.060566667,0.6408,0.052166667,0.0262,0,0.065366667,2.002866667,0.730633333,2.165466667,0.108133333,0.4612,0.119833333,0.1604,0.558066667,0.334133333,0.1682,0.066666667,0.023333333,0,0.933333333,0,0,0,0.966666667,0.233333333,1,0.026666667,0.106666667,0.02,0,0.216666667,0.05,0.043333333,-0.090989783,0.232887953,-0.964699577,-0.151894543,0.255152693,-0.95106256,-0.1262,0.249586667,0.17921246,0.131662938,0.150163879,0.108299283,0.143345923,0,0.112916041,0.325964146,0.373982364,0.450923373,0.134599054,0.322372933,0.205960444,0.288303491,0.513508095,0.261549759,0.2841559,0.249860608,0.151212122,0,0.249860608,0,0,0,0.179805419,0.423659273,0,0.161376465,0.309204756,0.140233918,0,0.412661914,0.218309099,0.203946569,0.045688905,0.066861504,0.017426241,0.042793934,0.070007227,0.02443859,0.034629235,0.070892088
iqyg_Reading,0.411066667,0.217166667,0.741666667,0.086966667,0.0409,0.0116,0.046266667,2.122833333,0.726033333,2.300466667,0.1044,0.549866667,0.1051,0.150133333,0.567466667,0.3764,0.245133333,0.353333333,0.32,0,0.886666667,0,0,0.066666667,0.99,0.216666667,1,0.02,0.12,0.023333333,0.003333333,0.14,0.06,0.083333333,-0.065937767,0.245891417,-0.96164767,-0.15184078,0.260775213,-0.949139843,-0.113393333,0.259263333,0.697844408,0.497718177,0.204964853,0.197658024,0.122117014,0.053469336,0.083590391,0.282326051,0.37416386,0.44041002,0.1373153,0.391687861,0.177789257,0.286585216,0.427930677,0.314373146,0.384900172,0.478803786,0.467255561,0,0.317529482,0,0,0.249860608,0.099664991,0.412661914,0,0.140233918,0.325504497,0.151212122,0.057735027,0.347566793,0.237883645,0.276847196,0.062386975,0.078383502,0.02054563,0.043286327,0.074845914,0.025010864,0.04327,0.078394385
iqyg_Relax,0.107373333,0.075093333,0.464906667,0.051,0.381546667,0,0.021333333,2.757546667,1.443586667,3.565693333,0.119746667,0.300506667,0.078266667,0.190826667,0.221813333,0.20488,0.093226667,0,0.117333333,0,0.481333333,0.144,0.213333333,0,1,0.890666667,1,0,0.017333333,0,0,0.006666667,0.034666667,0.044,-0.07343,0.236759099,-0.967215976,-0.182151052,0.243428973,-0.951244967,-0.132473333,0.245293333,0.176039068,0.177379469,0.216282289,0.147381914,0.503111289,0,0.037371349,0.365436049,0.767017225,0.810998815,0.158783139,0.201194721,0.124245905,0.317518094,0.20041457,0.183269299,0.1536559,0,0.322031823,0,0.499984868,0.351324026,0.409934487,0,0,0.312265221,0,0,0.130597204,0,0,0.081431343,0.183056189,0.205231967,0.033330913,0.043051643,0.009278322,0.030462771,0.040041078,0.012987776,0.026647202,0.041449947
